time;open;high;low;close;Volume;Futures Open Interest;;;;
2010-10-21;1694.400000000006;1718.400000000006;1632.400000000006;1673.400000000006;325384;29059;;;;
2010-10-22;1681.2000000000057;1724.6000000000058;1652.400000000006;1684.2000000000057;293741;29639;;;;
2010-10-25;1710.6000000000058;1833.6000000000058;1685.6000000000058;1806.8000000000056;256963;30526;;;;
2010-10-26;1833.8000000000056;1843.6000000000058;1746.6000000000058;1788.400000000006;235559;29142;;;;
2010-10-27;1788.400000000006;1831.8000000000056;1699.000000000006;1734.000000000006;303622;30275;;;;
2010-10-28;1721.6000000000058;1763.400000000006;1711.8000000000056;1738.000000000006;248247;30001;;;;
2010-10-29;1718.000000000006;1723.6000000000058;1627.2000000000057;1660.6000000000058;266654;26397;;;;
2010-11-01;1675.400000000006;1801.6000000000058;1668.8000000000056;1787.8000000000056;227693;29004;;;;
2010-11-02;1785.000000000006;1813.400000000006;1723.8000000000056;1744.400000000006;260699;27851;;;;
2010-11-03;1758.6000000000058;1760.000000000006;1676.6000000000058;1701.2000000000057;286579;26533;;;;
2010-11-04;1713.2000000000057;1763.6000000000058;1698.2000000000057;1742.2000000000057;236016;26412;;;;
2010-11-05;1794.6000000000058;1855.6000000000058;1789.000000000006;1802.6000000000058;202498;23710;;;;
2010-11-08;1820.6000000000058;1821.400000000006;1782.6000000000058;1799.2000000000057;141259;22742;;;;
2010-11-09;1807.2000000000057;1807.2000000000057;1753.8000000000056;1767.000000000006;137677;19264;;;;
2010-11-10;1767.6000000000058;1767.6000000000058;1714.6000000000058;1742.400000000006;132284;18520;;;;
2010-11-11;1746.400000000006;1814.400000000006;1717.000000000006;1772.000000000006;119295;14596;;;;
2010-11-12;1713.6000000000058;1731.6000000000058;1479.2000000000057;1537.000000000006;84398;7888;;;;
2010-11-15;1525.6000000000058;1551.6000000000058;1486.8000000000056;1523.8000000000056;40184;6246;;;;
2010-11-16;1526.000000000006;1537.000000000006;1383.6000000000058;1406.8000000000056;31373;4070;;;;
2010-11-17;1384.400000000006;1408.400000000006;1319.2000000000057;1344.2000000000057;23723;3456;;;;
2010-11-18;1361.2000000000057;1394.6000000000058;1335.6000000000058;1375.800000000006;236016;29185;;;;
2010-11-19;1390.000000000006;1432.2000000000057;1263.400000000006;1391.800000000006;317329;26630;;;;
2010-11-22;1399.800000000006;1418.6000000000058;1345.000000000006;1361.400000000006;248086;24897;;;;
2010-11-23;1360.000000000006;1361.6000000000058;1245.000000000006;1312.2000000000057;285775;22502;;;;
2010-11-24;1290.400000000006;1400.400000000006;1285.2000000000057;1371.000000000006;292230;23296;;;;
2010-11-25;1392.000000000006;1425.000000000006;1366.000000000006;1411.6000000000058;189336;21266;;;;
2010-11-26;1409.800000000006;1422.000000000006;1355.000000000006;1387.000000000006;209016;19864;;;;
2010-11-29;1387.6000000000058;1418.000000000006;1350.2000000000057;1397.2000000000057;170248;21147;;;;
2010-11-30;1390.400000000006;1402.000000000006;1257.800000000006;1325.800000000006;253848;20203;;;;
2010-12-01;1333.400000000006;1346.6000000000058;1306.6000000000058;1331.800000000006;178326;20223;;;;
2010-12-02;1365.000000000006;1400.000000000006;1347.800000000006;1356.6000000000058;160005;23169;;;;
2010-12-03;1359.800000000006;1370.400000000006;1318.2000000000057;1353.2000000000057;178485;20556;;;;
2010-12-06;1369.000000000006;1387.2000000000057;1331.000000000006;1354.400000000006;168030;21389;;;;
2010-12-07;1336.2000000000057;1423.000000000006;1295.2000000000057;1401.400000000006;225376;21564;;;;
2010-12-08;1380.000000000006;1408.800000000006;1337.2000000000057;1365.6000000000058;167505;20803;;;;
2010-12-09;1353.000000000006;1364.000000000006;1306.2000000000057;1326.000000000006;191446;22096;;;;
2010-12-10;1310.2000000000057;1379.000000000006;1298.400000000006;1352.6000000000058;197612;21517;;;;
2010-12-13;1400.000000000006;1463.6000000000058;1371.000000000006;1442.800000000006;191913;18932;;;;
2010-12-14;1453.000000000006;1472.000000000006;1449.000000000006;1457.2000000000057;104371;14729;;;;
2010-12-15;1459.6000000000058;1465.000000000006;1431.000000000006;1441.000000000006;50325;9111;;;;
2010-12-16;1428.400000000006;1456.400000000006;1409.6000000000058;1423.400000000006;130281;20809;;;;
2010-12-17;1427.400000000006;1433.400000000006;1403.400000000006;1417.6000000000058;142994;23276;;;;
2010-12-20;1441.400000000006;1458.400000000006;1283.400000000006;1360.2000000000062;222228;23073;;;;
2010-12-21;1368.400000000006;1454.400000000006;1355.800000000006;1440.000000000006;205960;24712;;;;
2010-12-22;1451.400000000006;1455.400000000006;1359.800000000006;1393.000000000006;176758;22657;;;;
2010-12-23;1393.000000000006;1422.400000000006;1352.800000000006;1372.000000000006;218391;23734;;;;
2010-12-24;1359.6000000000058;1372.400000000006;1315.2000000000062;1345.400000000006;248186;24072;;;;
2010-12-27;1359.400000000006;1413.400000000006;1261.400000000006;1288.800000000006;262972;25998;;;;
2010-12-28;1267.000000000006;1276.000000000006;1221.800000000006;1238.6000000000058;206947;27135;;;;
2010-12-29;1218.400000000006;1243.6000000000058;1212.800000000006;1231.400000000006;149470;27001;;;;
2010-12-30;1231.400000000006;1263.400000000006;1198.6000000000058;1246.2000000000062;188796;24850;;;;
2010-12-31;1246.2000000000062;1309.400000000006;1242.800000000006;1299.2000000000062;233054;21550;;;;
2011-01-04;1320.2000000000062;1363.400000000006;1307.6000000000058;1351.800000000006;190256;21724;;;;
2011-01-05;1336.400000000006;1352.2000000000062;1324.800000000006;1336.000000000006;146115;19969;;;;
2011-01-06;1346.000000000006;1372.6000000000058;1314.400000000006;1322.800000000006;186234;21747;;;;
2011-01-07;1310.400000000006;1378.400000000006;1293.400000000006;1313.2000000000062;217547;19468;;;;
2011-01-10;1331.400000000006;1346.400000000006;1263.800000000006;1280.2000000000062;186662;23331;;;;
2011-01-11;1278.400000000006;1289.400000000006;1254.400000000006;1274.800000000006;171964;23216;;;;
2011-01-12;1299.400000000006;1313.800000000006;1255.400000000006;1285.800000000006;206573;20891;;;;
2011-01-13;1315.400000000006;1323.2000000000062;1276.800000000006;1299.2000000000062;201842;20932;;;;
2011-01-14;1291.400000000006;1293.2000000000062;1237.400000000006;1256.400000000006;207938;22644;;;;
2011-01-17;1238.6000000000058;1244.400000000006;1116.000000000006;1133.000000000006;202138;23177;;;;
2011-01-18;1120.000000000006;1135.2000000000062;1108.6000000000058;1125.2000000000062;143426;17968;;;;
2011-01-19;1126.2000000000062;1201.2000000000062;1116.400000000006;1186.400000000006;157936;10664;;;;
2011-01-20;1191.800000000006;1191.800000000006;1079.800000000006;1088.400000000006;193701;18909;;;;
2011-01-21;1076.800000000006;1188.2000000000062;1074.2000000000062;1123.2000000000062;310304;21179;;;;
2011-01-24;1131.6000000000063;1144.6000000000063;1080.400000000006;1101.800000000006;245416;22120;;;;
2011-01-25;1105.2000000000062;1109.0000000000064;1061.400000000006;1075.6000000000063;225117;24192;;;;
2011-01-26;1081.6000000000063;1125.800000000006;1077.6000000000063;1111.2000000000062;211212;23723;;;;
2011-01-27;1109.800000000006;1175.800000000006;1069.2000000000062;1162.6000000000063;264338;21986;;;;
2011-01-28;1152.6000000000063;1183.6000000000063;1146.400000000006;1173.2000000000062;164248;19547;;;;
2011-01-31;1161.2000000000062;1218.0000000000064;1157.2000000000062;1207.0000000000064;152443;20679;;;;
2011-02-01;1215.0000000000064;1224.2000000000062;1196.400000000006;1212.400000000006;104520;18921;;;;
2011-02-09;1203.800000000006;1221.2000000000062;1159.2000000000062;1170.0000000000064;155572;18648;;;;
2011-02-10;1166.2000000000062;1245.0000000000064;1157.2000000000062;1221.0000000000064;177171;19168;;;;
2011-02-11;1236.0000000000064;1257.2000000000062;1223.400000000006;1243.6000000000063;164256;15640;;;;
2011-02-14;1248.2000000000062;1369.0000000000064;1241.400000000006;1356.400000000006;154535;12542;;;;
2011-02-15;1357.400000000006;1377.800000000006;1333.2000000000062;1349.0000000000064;54138;6909;;;;
2011-02-16;1340.6000000000063;1371.2000000000062;1324.400000000006;1358.2000000000062;22846;4769;;;;
2011-02-17;1375.800000000006;1388.400000000006;1331.800000000006;1360.6000000000063;185330;29892;;;;
2011-02-18;1360.800000000006;1367.400000000006;1319.800000000006;1333.2000000000062;193928;31275;;;;
2011-02-21;1321.800000000006;1387.400000000006;1311.000000000006;1374.800000000006;207321;33381;;;;
2011-02-22;1386.800000000006;1393.2000000000062;1273.800000000006;1288.2000000000062;244202;29062;;;;
2011-02-23;1272.800000000006;1298.000000000006;1263.800000000006;1275.6000000000063;177419;29940;;;;
2011-02-24;1273.800000000006;1307.800000000006;1266.000000000006;1292.800000000006;208424;27148;;;;
2011-02-25;1300.800000000006;1334.800000000006;1273.800000000006;1309.2000000000062;219730;27001;;;;
2011-02-28;1312.800000000006;1359.400000000006;1284.000000000006;1352.6000000000063;208090;28559;;;;
2011-03-01;1359.2000000000062;1380.800000000006;1343.800000000006;1354.000000000006;176603;27250;;;;
2011-03-02;1340.800000000006;1361.6000000000063;1312.000000000006;1341.800000000006;202275;26946;;;;
2011-03-03;1348.6000000000063;1382.800000000006;1320.000000000006;1336.000000000006;229396;29001;;;;
2011-03-04;1330.6000000000063;1391.6000000000063;1327.000000000006;1379.6000000000063;188349;31099;;;;
2011-03-07;1388.800000000006;1452.000000000006;1386.6000000000063;1444.400000000006;199756;32634;;;;
2011-03-08;1436.6000000000063;1463.800000000006;1416.800000000006;1439.6000000000063;152733;30429;;;;
2011-03-09;1467.800000000006;1470.800000000006;1434.800000000006;1448.400000000006;180272;31486;;;;
2011-03-10;1437.800000000006;1439.6000000000063;1381.000000000006;1393.2000000000062;182138;31105;;;;
2011-03-11;1383.000000000006;1403.6000000000063;1334.2000000000062;1362.6000000000063;172330;28110;;;;
2011-03-14;1357.2000000000062;1373.2000000000062;1334.2000000000062;1363.000000000006;159236;26073;;;;
2011-03-15;1350.000000000006;1354.400000000006;1236.2000000000062;1295.000000000006;217685;15584;;;;
2011-03-16;1316.400000000006;1348.400000000006;1304.000000000006;1342.2000000000062;80032;8439;;;;
2011-03-17;1327.6000000000063;1336.6000000000063;1278.0000000000064;1298.400000000006;191484;21508;;;;
2011-03-18;1324.800000000006;1345.800000000006;1307.2000000000062;1316.6000000000063;159810;26021;;;;
2011-03-21;1313.2000000000062;1370.2000000000062;1284.2000000000062;1299.800000000006;185625;26447;;;;
2011-03-22;1323.400000000006;1329.800000000006;1263.400000000006;1313.0000000000064;211735;27558;;;;
2011-03-23;1313.2000000000062;1366.800000000006;1303.2000000000062;1355.6000000000063;186721;27477;;;;
2011-03-24;1357.2000000000062;1361.2000000000062;1342.800000000006;1350.800000000006;127958;25776;;;;
2011-03-25;1353.800000000006;1406.6000000000063;1351.2000000000062;1387.2000000000062;171197;28514;;;;
2011-03-28;1390.800000000006;1419.2000000000062;1377.2000000000062;1387.0000000000064;172326;28269;;;;
2011-03-29;1373.800000000006;1404.2000000000062;1345.0000000000064;1356.400000000006;193055;28685;;;;
2011-03-30;1362.0000000000064;1366.800000000006;1330.2000000000062;1353.2000000000062;182887;30975;;;;
2011-03-31;1347.800000000006;1356.0000000000064;1303.2000000000062;1320.800000000006;181792;28770;;;;
2011-04-01;1325.800000000006;1362.800000000006;1315.0000000000064;1350.0000000000064;156137;27514;;;;
2011-04-06;1358.0000000000064;1403.0000000000064;1347.400000000006;1392.800000000006;178965;27887;;;;
2011-04-07;1394.400000000006;1410.0000000000064;1385.400000000006;1402.2000000000062;128424;25177;;;;
2011-04-08;1407.800000000006;1448.6000000000063;1398.800000000006;1440.2000000000062;159841;25641;;;;
2011-04-11;1450.2000000000062;1464.2000000000062;1419.0000000000064;1429.6000000000063;137974;22859;;;;
2011-04-12;1423.400000000006;1434.0000000000064;1392.6000000000063;1403.2000000000062;149352;19725;;;;
2011-04-13;1400.6000000000063;1460.0000000000064;1386.400000000006;1448.2000000000062;131950;13520;;;;
2011-04-14;1462.4000000000065;1462.4000000000065;1426.0000000000064;1435.0000000000064;123848;21830;;;;
2011-04-15;1431.8000000000065;1461.8000000000065;1397.8000000000065;1435.2000000000062;196648;26522;;;;
2011-04-18;1434.0000000000064;1450.0000000000064;1408.4000000000065;1425.2000000000062;171516;27020;;;;
2011-04-19;1409.4000000000065;1410.6000000000063;1368.2000000000062;1384.0000000000064;169120;27227;;;;
2011-04-20;1384.8000000000065;1393.6000000000063;1362.2000000000062;1375.2000000000062;131575;29702;;;;
2011-04-21;1394.6000000000063;1411.4000000000065;1379.0000000000064;1389.4000000000065;143692;28613;;;;
2011-04-22;1389.0000000000064;1401.8000000000065;1364.0000000000064;1372.0000000000064;132043;28394;;;;
2011-04-25;1368.0000000000064;1370.4000000000065;1320.0000000000064;1331.2000000000062;147000;28955;;;;
2011-04-26;1322.0000000000064;1333.4000000000065;1298.8000000000065;1310.0000000000064;134902;31425;;;;
2011-04-27;1324.2000000000062;1329.0000000000064;1268.0000000000064;1286.4000000000065;132562;31188;;;;
2011-04-28;1304.0000000000064;1317.4000000000065;1251.8000000000065;1266.4000000000065;201579;33348;;;;
2011-04-29;1257.2000000000062;1281.4000000000065;1252.4000000000065;1272.8000000000065;145652;32313;;;;
2011-05-03;1269.4000000000065;1283.8000000000065;1241.0000000000064;1278.4000000000065;130928;30941;;;;
2011-05-04;1271.8000000000065;1271.8000000000065;1187.6000000000063;1198.8000000000065;163238;29755;;;;
2011-05-05;1186.0000000000064;1205.4000000000065;1181.2000000000062;1196.0000000000064;127061;29329;;;;
2011-05-06;1176.0000000000064;1210.0000000000064;1157.0000000000064;1190.0000000000064;168603;26493;;;;
2011-05-09;1201.6000000000063;1219.2000000000062;1180.4000000000065;1191.2000000000062;142312;24885;;;;
2011-05-10;1198.2000000000062;1223.6000000000063;1190.2000000000062;1214.0000000000064;154453;24263;;;;
2011-05-11;1221.0000000000064;1231.0000000000064;1192.0000000000064;1210.4000000000065;162088;22503;;;;
2011-05-12;1190.6000000000063;1208.0000000000064;1156.2000000000062;1174.0000000000064;145812;22100;;;;
2011-05-13;1170.8000000000065;1202.6000000000063;1153.2000000000062;1191.2000000000062;157456;22196;;;;
2011-05-16;1186.0000000000064;1201.0000000000064;1159.2000000000062;1168.0000000000064;115773;18126;;;;
2011-05-17;1166.0000000000064;1200.6000000000063;1143.0000000000064;1184.4000000000065;89458;11584;;;;
2011-05-18;1182.2000000000062;1208.2000000000062;1175.6000000000063;1197.2000000000062;27167;7382;;;;
2011-05-19;1204.0000000000064;1213.8000000000065;1180.2000000000062;1186.0000000000064;131879;29659;;;;
2011-05-20;1182.0000000000064;1194.6000000000063;1175.4000000000065;1181.4000000000065;127500;30952;;;;
2011-05-23;1170.6000000000063;1175.4000000000065;1072.6000000000063;1081.6000000000063;165275;34030;;;;
2011-05-24;1072.2000000000062;1085.6000000000063;1066.6000000000063;1078.2000000000062;124258;33726;;;;
2011-05-25;1072.8000000000065;1089.2000000000062;1043.0000000000064;1055.2000000000062;159561;34035;;;;
2011-05-26;1070.6000000000063;1078.8000000000065;1036.2000000000062;1048.8000000000065;157229;35017;;;;
2011-05-27;1047.0000000000064;1065.8000000000065;1031.2000000000062;1038.8000000000065;198093;39790;;;;
2011-05-30;1028.6000000000063;1041.8000000000065;1012.2000000000062;1022.0000000000064;155057;39371;;;;
