time;open;high;low;close;Volume;;;;;
2015-06-15;5354.0142;5362.4521;5207.3081;5221.167;475745700;;;;;
2015-06-16;5165.0249;5204.3032;5015.2651;5064.8208;411675600;;;;;
2015-06-17;5072.3062;5158.3672;4949.293;5138.8311;397124200;;;;;
2015-06-18;5107.6948;5121.2178;4926.4292;4930.5488;364395800;;;;;
2015-06-19;4847.0571;4910.4502;4634.6909;4637.0518;358104700;;;;;
2015-06-23;4641.4248;4786.9551;4455.3301;4786.0908;365087900;;;;;
2015-06-24;4811.5952;4883.7319;4744.3062;4880.126;434638700;;;;;
2015-06-25;4906.2422;4919.2632;4667.2241;4706.5161;446136000;;;;;
2015-06-26;4573.8721;4650.186;4278.6748;4336.1948;446639800;;;;;
2015-06-29;4446.8418;4451.166;4000.926;4191.5488;525662500;;;;;
2015-06-30;4161.0669;4475.7671;4016.0129;4472.998;527045300;;;;;
2015-07-01;4408.9839;4526.127;4235.6958;4253.021;431721400;;;;;
2015-07-02;4287.7339;4312.1899;4000.061;4107.9961;457062200;;;;;
2015-07-03;4017.2019;4164.6289;3785.9009;3885.917;429300900;;;;;
2015-07-06;4218.2661;4218.2661;3832.468;3998.5371;648094500;;;;;
2015-07-07;3877.854;3960.636;3743.624;3928.0029;679385000;;;;;
2015-07-08;3651.0601;3762.6221;3612.2539;3663.0371;581467100;;;;;
2015-07-09;3621.6799;3930.2639;3537.8259;3897.626;503870600;;;;;
2015-07-10;3916.272;4179.1108;3887.551;4106.5562;500701800;;;;;
2015-07-13;4132.231;4278.1611;4072.4299;4211.812;502092200;;;;;
2015-07-14;4178.6299;4258.5132;4062.5;4112.1489;454422000;;;;;
2015-07-15;4068.8799;4114.2432;3899.5081;3966.7581;421956400;;;;;
2015-07-16;3949.6389;4067.022;3856.321;3997.356;330531300;;;;;
2015-07-17;4023.7571;4190.186;4000.231;4151.4961;331107100;;;;;
2015-07-20;4157.0601;4221.6929;4106.3892;4160.6118;352673500;;;;;
2015-07-21;4109.7612;4201.4819;4081.7041;4166.0059;318374900;;;;;
2015-07-22;4148.5601;4187.4312;4094.7119;4157.1602;318946000;;;;;
2015-07-23;4158.9321;4262.062;4148.8242;4250.8052;354471800;;;;;
2015-07-24;4255.1982;4299.6499;4154.6172;4176.2788;392045400;;;;;
2015-07-27;4097.7959;4156.313;3817.1689;3818.731;365054500;;;;;
2015-07-28;3690.9741;3883.446;3627.4209;3811.093;383527200;;;;;
2015-07-29;3839.959;3934.0029;3769.189;3930.3789;276972800;;;;;
2015-07-30;3915.78;3968.5339;3802.8821;3815.4121;271548700;;;;;
2015-07-31;3777.155;3863.624;3757.989;3816.699;222376800;;;;;
2015-08-03;3766.072;3829.2351;3742.5779;3829.2351;245805000;;;;;
2015-08-04;3827.373;3948.449;3801.0281;3948.155;220236600;;;;;
2015-08-05;3937.623;3962.2771;3858.6599;3866.8999;200484300;;;;;
2015-08-06;3802.928;3888.6931;3793.2371;3831.8521;147278700;;;;;
2015-08-07;3866.4299;3926.6489;3857.908;3906.9451;183349200;;;;;
2015-08-10;3947.4719;4101.731;3932.842;4084.365;306780500;;;;;
2015-08-11;4083.5891;4110.1328;4042.0039;4066.6689;322034200;;;;;
2015-08-12;4025.6731;4078.03;4015.355;4016.126;255146200;;;;;
2015-08-13;4010.0129;4075.7;3967.8201;4075.4629;242837000;;;;;
2015-08-14;4097.918;4113.1582;4056.7271;4073.54;253393000;;;;;
2015-08-17;4058.113;4081.772;4009.99;4077.8721;256939600;;;;;
2015-08-18;4084.311;4103.0542;3816.554;3825.4121;319881100;;;;;
2015-08-19;3748.2661;3898.74;3668.1919;3886.136;269049800;;;;;
2015-08-20;3848.4031;3880.824;3761.4541;3761.4541;212168000;;;;;
2015-08-21;3714.2891;3757.7791;3578.175;3589.5359;217986400;;;;;
2015-08-24;3454.5979;3468.1489;3266.55;3275.5339;255436700;;;;;
2015-08-25;3070.0071;3200.1079;3019.5559;3042.927;276081300;;;;;
2015-08-26;3062.5659;3192.9319;2952.0081;3025.6919;308270600;;;;;
2015-08-27;3092.812;3206.7241;3028.3979;3205.637;267294900;;;;;
2015-08-28;3246.2361;3353.2439;3223.6221;3342.2859;299498400;;;;;
2015-08-31;3307.396;3368.2791;3205.5371;3366.5359;280250400;;;;;
2015-09-01;3296.5291;3370.5039;3190.5779;3362.083;352458500;;;;;
2015-09-02;3220.8511;3387.02;3213.637;3365.832;347789400;;;;;
2015-09-07;3347.293;3422.2251;3240.2429;3250.4851;204224400;;;;;
2015-09-08;3221.7891;3340.219;3170.8069;3334.0229;154599600;;;;;
2015-09-09;3344.824;3426.6509;3330.29;3399.3049;220467400;;;;;
2015-09-10;3349.281;3398.3159;3337.311;3357.561;144883000;;;;;
2015-09-11;3349.877;3383.134;3315.478;3347.188;108547500;;;;;
2015-09-14;3367.6421;3373.9209;3187.5659;3281.1321;205457300;;;;;
2015-09-15;3208.7439;3240.0791;3131.979;3152.2319;143555600;;;;;
2015-09-16;3149.158;3345.918;3131.3701;3309.248;159710000;;;;;
2015-09-17;3287.657;3354.905;3236.999;3236.999;169401900;;;;;
2015-09-18;3254.4431;3280.877;3227.834;3251.2729;106903500;;;;;
2015-09-21;3222.603;3312.55;3211.9341;3308.2471;122788700;;;;;
2015-09-22;3312.365;3371.4141;3303.1841;3339.03;146222000;;;;;
2015-09-23;3290.071;3315.9351;3253.333;3263.0281;123171400;;;;;
2015-09-24;3278.896;3300.8569;3255.9021;3284.999;102011200;;;;;
2015-09-25;3272.665;3290.8579;3201.9141;3231.9509;121419300;;;;;
2015-09-28;3226.6069;3246.554;3186.5071;3242.752;74219470;;;;;
2015-09-29;3197.2209;3208.416;3159.042;3178.854;87150630;;;;;
2015-09-30;3195.9009;3223.908;3186.7671;3202.948;78559350;;;;;
2015-10-08;3324.981;3337.3311;3294.605;3296.4819;132081800;;;;;
2015-10-09;3302.3601;3352.3789;3293.9651;3340.116;124352500;;;;;
2015-10-12;3351.1389;3486.6311;3347.251;3447.6931;221400500;;;;;
2015-10-13;3422.4771;3452.0449;3413.967;3445.043;145433800;;;;;
2015-10-14;3431.135;3458.7019;3403.231;3406.1121;152173900;;;;;
2015-10-15;3403.3889;3486.8149;3402.3159;3486.8149;171158300;;;;;
2015-10-16;3508.5181;3537.5391;3487.104;3534.0649;208964700;;;;;
2015-10-19;3548.9519;3572.9939;3502.5049;3534.1819;207606700;;;;;
2015-10-20;3527.875;3577.7981;3510.437;3577.7029;179025100;;;;;
2015-10-21;3580.8379;3601.2429;3417.4121;3473.2539;282076100;;;;;
2015-10-22;3453.2009;3530.7661;3442.3069;3524.5339;184305600;;;;;
2015-10-23;3536.843;3581.8359;3515.822;3571.241;198294500;;;;;
2015-10-26;3614.7019;3620.7561;3561.1919;3589.261;204248900;;;;;
2015-10-27;3569.449;3601.053;3486.1021;3592.8789;192056100;;;;;
2015-10-28;3575.8049;3598.1721;3517.21;3524.9199;170977100;;;;;
2015-10-29;3539.978;3561.814;3507.9661;3533.3069;127010400;;;;;
2015-10-30;3530.2229;3574.4729;3497.5681;3534.0791;139141900;;;;;
2015-11-02;3489.2251;3543.45;3474.7119;3475.9619;130002600;;;;;
2015-11-03;3484.7219;3501.7041;3452.6201;3465.4929;101401900;;;;;
2015-11-04;3477.1589;3628.5381;3477.1589;3628.5381;205423900;;;;;
2015-11-05;3630.782;3781.4089;3627.301;3705.97;398046600;;;;;
2015-11-06;3698.342;3801.7051;3694.657;3793.374;298753100;;;;;
2015-11-09;3796.3789;3891.7729;3796.3789;3840.355;356804800;;;;;
2015-11-10;3806.6689;3876.49;3798.821;3833.238;286519600;;;;;
2015-11-11;3828.448;3843.1121;3781.4099;3833.646;232234300;;;;;
2015-11-12;3841.738;3843.8999;3771.2739;3795.324;217537600;;;;;
2015-11-13;3756.2041;3793.7129;3727.585;3746.2419;203489900;;;;;
2015-11-16;3682.7351;3764.4089;3680.073;3764.126;161690900;;;;;
2015-11-17;3790.426;3852.7739;3750.157;3758.387;248533100;;;;;
2015-11-18;3760.4561;3771.8469;3706.3101;3715.5801;185689500;;;;;
2015-11-19;3725.6221;3775.2319;3714.675;3774.969;154632000;;;;;
2015-11-20;3778.884;3793.5449;3757.0259;3774.3831;186951700;;;;;
2015-11-23;3774.436;3802.8511;3743.405;3753.335;175626800;;;;;
2015-11-24;3745.761;3754.1689;3702.7371;3753.8889;143383300;;;;;
2015-11-25;3747.759;3781.8569;3735.7161;3781.6069;151944900;;;;;
2015-11-26;3795.2451;3805.843;3756.823;3759.429;173525500;;;;;
2015-11-27;3739.0959;3742.7419;3534.3899;3556.9919;208939400;;;;;
2015-11-30;3554.8899;3587.97;3455.0681;3566.4121;173201200;;;;;
2015-12-01;3562.3191;3617.3049;3536.116;3591.696;136536600;;;;;
2015-12-02;3587.7581;3725.854;3573.4031;3721.9541;213538900;;;;;
2015-12-03;3709.5471;3758.446;3693.137;3749.2981;197762100;;;;;
2015-12-04;3719.7339;3726.124;3667.291;3677.592;151199500;;;;;
2015-12-07;3681.582;3699.3369;3658.5779;3687.6069;113883200;;;;;
2015-12-08;3668.8379;3668.8379;3619.4451;3623.02;125781100;;;;;
2015-12-09;3613.4199;3655.1589;3611.49;3635.938;113325400;;;;;
2015-12-10;3634.366;3678.3181;3615.991;3623.084;120215600;;;;;
2015-12-11;3605.3721;3630.7439;3578.146;3608.0591;110322500;;;;;
2015-12-14;3573.884;3712.5029;3570.998;3711.322;151769100;;;;;
2015-12-15;3707.73;3717.3569;3679.23;3694.3889;126481700;;;;;
2015-12-16;3703.95;3713.0901;3677.45;3685.4399;111342700;;;;;
2015-12-17;3712.783;3768.843;3709.8511;3755.8879;177924100;;;;;
2015-12-18;3754.96;3810.218;3750.925;3767.9131;173466000;;;;;
2015-12-21;3762.0969;3877.8201;3759.989;3865.9651;217435300;;;;;
2015-12-22;3872.0969;3880.468;3841.593;3876.7329;180303700;;;;;
2015-12-23;3877.8721;3926.686;3862.9651;3866.3811;207017100;;;;;
2015-12-24;3858.135;3867.679;3787.084;3829.4021;147181400;;;;;
2015-12-25;3832.085;3848.0249;3813.2041;3838.2009;119624000;;;;;
2015-12-28;3847.532;3853.3889;3727.6321;3727.6321;153988400;;;;;
2015-12-29;3723.05;3762.052;3710.48;3761.874;101885600;;;;;
2015-12-30;3762.9141;3765.657;3726.2781;3765.175;105630000;;;;;
2015-12-31;3760.9041;3772.6169;3727.325;3731.0049;101873600;;;;;
2016-01-04;3725.856;3726.2451;3468.949;3469.0659;115370700;;;;;
2016-01-05;3382.177;3518.217;3377.28;3478.78;162117000;;;;;
2016-01-06;3482.406;3543.739;3468.467;3539.8081;145966100;;;;;
2016-01-07;3481.1499;3481.1499;3284.7371;3294.384;44102640;;;;;
2016-01-08;3371.8711;3418.8511;3237.9309;3361.563;185959500;;;;;
2016-01-11;3303.125;3342.481;3192.45;3192.45;174638400;;;;;
2016-01-12;3214.823;3242.2529;3174.55;3215.71;128225800;;;;;
2016-01-13;3240.4839;3257.2949;3155.8789;3155.8789;120666500;;;;;
2016-01-14;3076.644;3226.658;3072.0391;3221.571;134537700;;;;;
2016-01-15;3200.8879;3216.7981;3101.052;3118.73;124601800;;;;;
2016-01-18;3068.2351;3165.616;3066.7271;3130.729;101128400;;;;;
2016-01-19;3132.7051;3227.908;3119.2161;3223.125;127653900;;;;;
2016-01-20;3204.218;3225.95;3154.426;3174.3779;130650500;;;;;
2016-01-21;3136.384;3202.5381;3081.345;3081.345;111189700;;;;;
2016-01-22;3114.895;3132.1709;3053.958;3113.4629;89951090;;;;;
2016-01-25;3129.0281;3149.332;3105.1001;3128.886;81540060;;;;;
2016-01-26;3099.5959;3106.53;2934.647;2940.5081;126933900;;;;;
2016-01-27;2953.1831;2963.5439;2839.29;2930.3521;132229400;;;;;
2016-01-28;2909.334;2941.887;2841.844;2853.7561;99222760;;;;;
2016-01-29;2855.5979;2965.3091;2854.3711;2946.0901;113304300;;;;;
2016-02-01;2939.04;2944.5171;2869.561;2901.0481;86795340;;;;;
2016-02-02;2901.5281;2972.426;2901.512;2961.334;88601960;;;;;
2016-02-03;2931.2881;2954.71;2909.8979;2948.6389;77389000;;;;;
2016-02-04;2960.334;2999.2061;2960.2061;2984.76;91779720;;;;;
2016-02-05;2982.0559;2988.3601;2962.8469;2963.7891;76850810;;;;;
2016-02-15;2888.428;2961.4929;2886.0181;2946.707;72919430;;;;;
2016-02-16;2962.187;3042.0891;2962.187;3037.0349;112579600;;;;;
2016-02-17;3034.0901;3065.7849;3027.0459;3063.3201;128291600;;;;;
2016-02-18;3079.5271;3093.5129;3049.8411;3053.699;124401500;;;;;
2016-02-19;3047.9419;3065.968;3032.634;3051.585;87338010;;;;;
2016-02-22;3083.9319;3128.207;3071.3291;3118.8669;140947000;;;;;
2016-02-23;3117.2029;3119.2209;3061.429;3089.363;112567400;;;;;
2016-02-24;3077.606;3109.5449;3055.251;3109.5449;111782700;;;;;
2016-02-25;3104.4099;3104.436;2905.4561;2918.75;157829800;;;;;
2016-02-26;2942.095;2964.385;2902.948;2948.031;106949700;;;;;
2016-02-29;2939.5801;2939.874;2821.2151;2877.467;129341000;;;;;
2016-03-01;2881.335;2950.436;2863.323;2930.6941;116045900;;;;;
2016-03-02;2933.9209;3054.7241;2933.116;3051.333;175972300;;;;;
2016-03-03;3050.3889;3078.4441;3040.2461;3058.4221;173105700;;;;;
2016-03-04;3047.5371;3101.656;3032.4231;3093.8899;219172500;;;;;
2016-03-07;3108.999;3130.9031;3083.584;3104.8401;132462000;;;;;
2016-03-08;3100.1489;3109.25;3001.8291;3107.6731;136235700;;;;;
2016-03-09;3045.9241;3072.916;3020.1331;3071.907;111466200;;;;;
2016-03-10;3056.21;3074.1599;3012.6909;3013.146;76072200;;;;;
2016-03-11;2990.2129;3026.437;2982.1721;3018.2839;73333560;;;;;
2016-03-14;3039.5691;3106.8;3034;3065.6899;117108700;;;;;
2016-03-15;3061.343;3077.085;3028.5779;3074.78;98311940;;;;;
2016-03-16;3068.866;3100.3521;3064.521;3090.033;124736400;;;;;
2016-03-17;3096.8081;3147.8411;3077.572;3124.2041;121661800;;;;;
2016-03-18;3136.2229;3197.668;3130.1021;3171.9629;197302600;;;;;
2016-03-21;3203.293;3267.7749;3198.3611;3249.437;233269500;;;;;
2016-03-22;3231.615;3249.677;3218.728;3225.79;161020900;;;;;
2016-03-23;3217.729;3242.2471;3202.9761;3236.092;125679300;;;;;
2016-03-24;3211.4961;3221.906;3181.813;3181.8511;133131100;;;;;
2016-03-25;3176.8101;3204.4419;3174.3181;3197.8169;97395330;;;;;
2016-03-28;3206.9529;3229.624;3161.8779;3169.728;103441900;;;;;
2016-03-29;3171.314;3178.075;3122.76;3135.4099;97294750;;;;;
2016-03-30;3161.2891;3216.675;3161.2891;3216.2749;117802500;;;;;
2016-03-31;3229.2;3241.927;3208.665;3218.0879;121552100;;;;;
2016-04-01;3213.6741;3222.6121;3165.856;3221.895;118122100;;;;;
2016-04-05;3211.3049;3271.9299;3205.2061;3264.4861;146047800;;;;;
2016-04-06;3250.521;3267.6399;3236.196;3257.5281;120196300;;;;;
2016-04-07;3266.2881;3270.8201;3208.644;3209.29;112409500;;;;;
2016-04-08;3189.8459;3197.7739;3163.3049;3185.7261;101005600;;;;;
2016-04-11;3213.5071;3251.572;3213.5071;3230.0959;125212700;;;;;
2016-04-12;3227.3669;3232.2639;3198.9031;3218.45;92869440;;;;;
2016-04-13;3237.8579;3296.5229;3237.8579;3261.3831;195613900;;;;;
2016-04-14;3277.0979;3286.072;3252.05;3275.832;113157300;;;;;
2016-04-15;3279.8569;3282.9851;3261.73;3272.2051;99807530;;;;;
2016-04-18;3252.6709;3252.6709;3221.6621;3228.4529;97090070;;;;;
2016-04-19;3243.9709;3250.7251;3221.5769;3238.303;80871440;;;;;
2016-04-20;3244.1421;3248.4221;3107.3689;3181.0259;162207900;;;;;
2016-04-21;3160.7959;3198.5569;3150.9399;3160.603;104752700;;;;;
2016-04-22;3142.561;3175.3799;3137.9929;3174.9009;77078490;;;;;
2016-04-25;3164.738;3172.269;3137.113;3162.033;67519350;;;;;
2016-04-26;3159.771;3181.095;3150.4041;3179.1609;59020730;;;;;
2016-04-27;3181.9299;3188.8259;3162.6909;3165.916;60004150;;;;;
2016-04-28;3169.333;3174.7661;3135.6421;3160.5811;69870660;;;;;
2016-04-29;3153.5371;3171.2891;3149.397;3156.7451;58029780;;;;;
2016-05-03;3159.823;3218.4851;3151.405;3213.54;98164840;;;;;
2016-05-04;3203.4651;3222.8821;3198.292;3209.4609;90862410;;;;;
2016-05-05;3204.1689;3217.282;3196.5659;3213.9199;74733680;;;;;
2016-05-06;3213.136;3216.8931;3130.147;3130.354;108680200;;;;;
2016-05-09;3115.4299;3115.4299;3055.0061;3065.615;99230480;;;;;
2016-05-10;3055.2119;3084.7241;3055.1831;3069.1121;68849940;;;;;
2016-05-11;3080.636;3102.877;3063.0879;3082.8091;81794260;;;;;
2016-05-12;3059.3831;3095.3491;3035.0229;3090.137;78765730;;;;;
2016-05-13;3081.6799;3103.095;3064.6909;3074.9351;62629760;;;;;
2016-05-16;3064.5259;3095.5549;3053.6621;3095.3091;59461860;;;;;
2016-05-17;3095.5229;3105.2009;3073.459;3086.0249;65278130;;;;;
2016-05-18;3071.5291;3072.6121;3039.4619;3068.0359;82715370;;;;;
2016-05-19;3060.343;3086.9771;3058.145;3062.5;60444170;;;;;
2016-05-20;3047.7781;3078.532;3041.5171;3078.218;56080840;;;;;
2016-05-23;3078.5149;3098.478;3076.5039;3087.2219;59697220;;;;;
2016-05-24;3083.2439;3083.2571;3052.5901;3063.5559;58734390;;;;;
2016-05-25;3079.749;3089.1021;3054.8701;3059.2261;56652800;;;;;
2016-05-26;3056.6001;3072.5239;3027.4441;3064.2109;60392980;;;;;
2016-05-27;3059.7319;3073.7561;3052.179;3062.499;60468750;;;;;
2016-05-30;3056.314;3075.261;3037.665;3066.709;63098580;;;;;
2016-05-31;3068.5959;3170.926;3068.5959;3169.5601;138863100;;;;;
2016-06-01;3172.9619;3181.793;3159.8181;3160.5471;113148500;;;;;
2016-06-02;3158.0259;3168.824;3151.0649;3167.1001;86003430;;;;;
2016-06-03;3172.946;3201.749;3162.0879;3189.325;101491800;;;;;
2016-06-06;3192.7791;3197.22;3168.554;3178.7881;76693750;;;;;
2016-06-07;3182.437;3186.6169;3168.179;3177.054;68928310;;;;;
2016-06-08;3171.813;3174.9719;3148.3521;3163.9861;76291780;;;;;
2016-06-13;3134.0449;3145.606;3065.7671;3066.3411;92975950;;;;;
2016-06-14;3058.4431;3078.749;3055.655;3075.9829;66279460;;;;;
2016-06-15;3043.958;3128.6731;3042.2329;3116.3679;87393260;;;;;
2016-06-16;3104.3621;3112.4761;3089.478;3094.675;82974700;;;;;
2016-06-17;3096.0901;3131.0481;3096.0901;3110.3569;85402990;;;;;
2016-06-20;3114.906;3118.7251;3089.7129;3112.6741;63587140;;;;;
2016-06-21;3124.8979;3155.4929;3097.9399;3106.3181;87965350;;;;;
2016-06-22;3100.45;3134.061;3096.9919;3133.9609;66487110;;;;;
2016-06-23;3129.7209;3129.7209;3102.481;3117.3169;67751740;;;;;
2016-06-24;3110.646;3130.5391;3033.9651;3077.155;104792200;;;;;
2016-06-27;3065.1279;3120.6411;3064.9661;3120.5439;83267260;;;;;
2016-06-28;3107.3979;3139.4299;3099.7009;3136.4009;92024640;;;;;
